Date,AAPL,GOOGL,MSFT
2020-03-26,62.63582229614258,57.86933135986328,149.15135192871094
2020-03-27,60.04256820678711,55.24885559082031,143.027099609375
2020-03-30,61.75605773925781,57.04277801513672,153.0876922607422
2020-03-31,61.630035400390625,57.82106018066406,150.68003845214844
2020-04-01,58.38723373413086,54.842796325683594,145.3296356201172
2020-04-02,59.36153030395508,55.585750579833984,148.33921813964844
2020-04-03,58.508426666259766,54.37503433227539,146.97300720214844
2020-04-06,63.612548828125,58.87800598144531,157.90301513671875
2020-04-07,62.87576675415039,58.846656799316406,156.20236206054688
2020-04-08,64.48504638671875,60.06283950805664,157.76931762695312
2020-04-09,64.95037841796875,60.04144287109375,157.77883911132812
2020-04-13,66.22518920898438,60.2325325012207,158.13230895996094
2020-04-14,69.56977844238281,62.96049499511719,165.95724487304688
2020-04-15,68.9347915649414,62.56587600708008,164.21841430664062
2020-04-16,69.48253631591797,62.57234191894531,169.1483917236328
2020-04-17,68.53972625732422,63.645713806152344,170.63888549804688
2020-04-20,67.1170883178711,62.75746154785156,167.2566680908203
2020-04-21,65.04248809814453,60.31961441040039,160.3394012451172
2020-04-22,66.9159164428711,62.62111282348633,165.78530883789062
2020-04-23,66.6566162109375,63.25607681274414,163.7788848876953
2020-04-24,68.58094024658203,63.526283264160156,166.7693634033203
2020-04-27,68.62943267822266,63.24064636230469,166.29168701171875
2020-04-28,67.51697540283203,61.33625411987305,162.2406768798828
2020-04-29,69.73456573486328,66.78968048095703,169.52102661132812
2020-04-30,71.20571899414062,67.01461029052734,171.2216796875
2020-05-01,70.0593490600586,65.55259704589844,166.78846740722656
2020-05-04,71.05061340332031,65.83026885986328,170.86814880371094
2020-05-05,72.11699676513672,67.13005065917969,172.70260620117188
2020-05-06,72.8610610961914,66.95140838623047,174.4032440185547
2020-05-07,73.61479949951172,68.13823699951172,175.41595458984375
2020-05-08,75.366943359375,68.88765716552734,176.4478302001953
2020-05-11,76.55288696289062,69.84556579589844,178.416015625
2020-05-12,75.67802429199219,68.43183135986328,174.37454223632812
2020-05-13,74.7642593383789,67.09571075439453,171.7375946044922
2020-05-14,75.22356414794922,67.52018737792969,172.48281860351562
2020-05-15,74.77882385253906,68.32633209228516,174.99560546875
2020-05-18,76.54071807861328,68.92945861816406,176.6675567626953
2020-05-19,76.09844207763672,68.39301300048828,175.4446258544922
2020-05-20,77.57839965820312,70.12274932861328,177.87815856933594
2020-05-21,77.00003814697266,70.00282287597656,175.74163818359375
2020-05-22,77.49578857421875,70.32577514648438,175.81829833984375
2020-05-26,76.9708480834961,70.73033905029297,173.9595947265625
2020-05-27,77.30622863769531,70.67610168457031,174.18954467773438
2020-05-28,77.34024047851562,70.5745849609375,173.7967987060547
2020-05-29,77.26490783691406,71.33495330810547,175.56922912597656
2020-06-01,78.2151107788086,71.40213012695312,175.1668243408203
2020-06-02,78.57720184326172,71.7723617553711,177.15960693359375
2020-06-03,79.009765625,71.6200942993164,177.59075927734375
2020-06-04,78.32931518554688,70.37852478027344,175.25303649902344
2020-06-05,80.56022644042969,71.65840148925781,179.3536376953125
2020-06-08,81.03653717041016,72.05750274658203,180.4650115966797
2020-06-09,83.59552001953125,72.25852966308594,181.8446502685547
2020-06-10,85.74620819091797,72.88652801513672,188.58956909179688
2020-06-11,81.6295166015625,69.761474609375,178.4626007080078
2020-06-12,82.33427429199219,70.30985260009766,179.8710174560547
2020-06-15,83.35247802734375,70.69898986816406,181.02069091796875
2020-06-16,85.5615234375,71.9793701171875,185.4566650390625
2020-06-17,85.44245910644531,72.28141784667969,186.0985870361328
2020-06-18,85.4764633178711,71.36480712890625,188.09140014648438
2020-06-19,84.9880142211914,70.89306640625,186.9703826904297
2020-06-22,87.21160888671875,72.18787384033203,192.16323852539062
2020-06-23,89.07312774658203,72.85070037841797,193.4470672607422
2020-06-24,87.50078582763672,71.29415130615234,189.5476531982422
2020-06-25,88.66242218017578,71.71215057373047,191.94288635253906
2020-06-26,85.9382095336914,67.8028335571289,188.1009521484375
2020-06-29,87.91879272460938,69.5261001586914,190.1225128173828
2020-06-30,88.65270233154297,70.56513214111328,194.98001098632812
2020-07-01,88.48502349853516,71.75692749023438,196.1201629638672
2020-07-02,88.48502349853516,73.14678955078125,197.61474609375
2020-07-06,90.85201263427734,74.62571716308594,201.86865234375
2020-07-07,90.57009887695312,74.14153289794922,199.52133178710938
2020-07-08,92.67948913574219,74.82228088378906,203.90940856933594
2020-07-09,93.07804870605469,75.57169342041016,205.3369140625
2020-07-10,93.2408676147461,76.5843505859375,204.71414184570312
2020-07-13,92.81072235107422,75.2517318725586,198.39080810546875
2020-07-14,94.34659576416016,75.6811752319336,199.61717224121094
2020-07-15,94.9954605102539,75.48311614990234,199.3201446533203
2020-07-16,93.82655334472656,75.38558959960938,195.37283325195312
2020-07-17,93.63697814941406,75.48162841796875,194.3764190673828
2020-07-20,95.61028289794922,77.81995391845703,202.73092651367188
2020-07-21,94.29067993164062,77.42583465576172,200.00035095214844
2020-07-22,94.55558776855469,77.87020111083984,202.87461853027344
2020-07-23,90.25176239013672,75.47664642333984,194.05064392089844
2020-07-24,90.02818298339844,75.05168914794922,192.86264038085938
2020-07-27,92.1618423461914,76.10762786865234,195.30577087402344
2020-07-28,90.64786529541016,74.82476806640625,193.55245971679688
2020-07-29,92.38546752929688,75.81304168701172,195.5069580078125
2020-07-30,93.5033187866211,76.55250549316406,195.35366821289062
2020-07-31,103.29206085205078,74.04349517822266,196.41714477539062
2020-08-03,105.89478302001953,73.78523254394531,207.46388244628906
2020-08-04,106.60194396972656,73.31448364257812,204.35009765625
2020-08-05,106.98835754394531,73.60260772705078,204.01475524902344
2020-08-06,110.72110748291016,74.88945007324219,207.2818145751953
2020-08-07,108.20378112792969,74.56201934814453,203.57403564453125
2020-08-10,109.77647399902344,74.48489379882812,199.52133178710938
2020-08-11,106.51174926757812,73.67476654052734,194.85548400878906
2020-08-12,110.05159759521484,75.00341033935547,200.42196655273438
2020-08-13,111.99925231933594,75.47167205810547,199.95248413085938
2020-08-14,111.8994140625,74.87353515625,200.14407348632812
2020-08-17,111.60726928710938,75.4512710571289,201.4662322998047
2020-08-18,112.53726196289062,77.41886901855469,202.6255340576172
2020-08-19,112.67847442626953,76.86302185058594,201.39622497558594
2020-08-20,115.17877197265625,78.43749237060547,206.08297729492188
2020-08-21,121.11421203613281,78.4036636352539,204.58477783203125
2020-08-24,122.56275939941406,78.88037872314453,205.22824096679688
2020-08-25,121.55730438232422,79.91045379638672,207.89810180664062
2020-08-26,123.21035766601562,81.81534576416016,212.39283752441406
2020-08-27,121.73745727539062,81.03855895996094,217.60781860351562
2020-08-28,121.5402603149414,81.58145904541016,219.8455352783203
2020-08-31,125.66197204589844,81.08882141113281,216.59939575195312
2020-09-01,130.6674041748047,82.36023712158203,218.27047729492188
2020-09-02,127.96016693115234,85.46090698242188,222.47705078125
2020-09-03,117.71556854248047,81.08782196044922,208.6952667236328
2020-09-04,117.7934799194336,78.68431854248047,205.76605224609375
2020-09-08,109.86656188964844,75.81752014160156,194.63497924804688
2020-09-09,114.24876403808594,76.99340057373047,202.92323303222656
2020-09-10,110.5190200805664,75.93943786621094,197.23765563964844
2020-09-11,109.06804656982422,75.42738342285156,195.95074462890625
2020-09-14,112.34007263183594,75.08252716064453,197.27610778808594
2020-09-15,112.51535034179688,76.3907699584961,200.51263427734375
2020-09-16,109.19464111328125,75.24475860595703,196.93031311035156
2020-09-17,107.45148468017578,73.99821472167969,194.87509155273438
2020-09-18,104.04310607910156,72.20926666259766,192.4548797607422
2020-09-21,107.19829559326172,71.16676330566406,194.5197296142578
2020-09-22,108.88299560546875,72.64369201660156,199.2064971923828
2020-09-23,104.31580352783203,70.13418579101562,192.64697265625
2020-09-24,105.3869857788086,70.80448913574219,195.14402770996094
2020-09-25,109.3406982421875,71.61062622070312,199.5906524658203
2020-09-28,111.95055389404297,72.58596801757812,201.1465301513672
2020-09-29,111.10331726074219,72.95223236083984,199.05282592773438
2020-09-30,112.7782974243164,72.93132019042969,202.0012969970703
2020-10-01,113.73262786865234,74.041015625,204.04693603515625
2020-10-02,110.06131744384766,72.43370056152344,198.02520751953125
2020-10-05,113.45023345947266,73.78872680664062,202.04930114746094
2020-10-06,110.19766235351562,72.20579528808594,197.75628662109375
2020-10-07,112.06739044189453,72.60985565185547,201.52105712890625
2020-10-08,111.96029663085938,73.8185806274414,202.24139404296875
2020-10-09,113.9079360961914,75.16314697265625,207.2642822265625
2020-10-12,121.14342498779297,77.85726165771484,212.63291931152344
2020-10-13,117.92982482910156,77.98067474365234,214.0351104736328
2020-10-14,118.01747131347656,77.80004119873047,212.1143035888672
2020-10-15,117.55001831054688,77.4034423828125,210.9618377685547
2020-10-16,115.90425109863281,78.01203918457031,210.9618377685547
2020-10-19,112.94384765625,76.13350677490234,205.73724365234375
2020-10-20,114.43379211425781,77.18498992919922,206.1501922607422
2020-10-21,113.81053924560547,78.92218017578125,206.29428100585938
2020-10-22,112.7198715209961,79.95075988769531,206.3806915283203
2020-10-23,112.0284423828125,81.260498046875,207.66766357421875
2020-10-26,112.03820037841797,78.83757781982422,201.76116943359375
2020-10-27,113.547607421875,79.56360626220703,204.80564880371094
2020-10-28,108.2889633178711,75.1805648803711,194.6541748046875
2020-10-29,112.30111694335938,77.47360229492188,196.6134033203125
2020-10-30,106.01023864746094,80.42100524902344,194.45252990722656
2020-11-02,105.92259979248047,80.82955932617188,194.3180694580078
2020-11-03,107.54887390136719,81.89147186279297,198.25567626953125
2020-11-04,111.9407958984375,86.87714385986328,207.82131958007812
2020-11-05,115.91398620605469,87.7056884765625,214.44808959960938
2020-11-06,115.78231048583984,87.5678482055664,214.86105346679688
2020-11-09,113.47038269042969,87.65194702148438,209.74209594726562
2020-11-10,113.12893676757812,86.47258758544922,202.65432739257812
2020-11-11,116.56270599365234,86.94581604003906,207.97499084472656
2020-11-12,116.28956604003906,86.72635650634766,206.908935546875
2020-11-13,116.33836364746094,88.19136047363281,207.9365692138672
2020-11-16,117.35285949707031,88.2794418334961,208.6280517578125
2020-11-17,116.46515655517578,87.66388702392578,205.9677276611328
2020-11-18,115.13847351074219,86.61788177490234,203.2523193359375
2020-11-19,115.73353576660156,87.51011657714844,204.54263305664062
2020-11-20,114.46537017822266,86.40589904785156,202.587890625
2020-11-23,111.06087493896484,85.96699523925781,202.31829833984375
2020-11-24,112.34856414794922,87.77535247802734,205.92921447753906
2020-11-25,113.18746948242188,87.78679656982422,205.9388427734375
2020-11-27,113.73374938964844,88.92584228515625,207.24838256835938
2020-11-30,116.13347625732422,87.30260467529297,206.1314239501953
2020-12-01,119.71358489990234,89.34087371826172,208.1920928955078
2020-12-02,120.06476593017578,90.81431579589844,207.38320922851562
2020-12-03,119.92819213867188,90.65857696533203,206.29515075683594
2020-12-04,119.25509643554688,90.75410461425781,206.41067504882812
2020-12-07,120.71834564208984,90.41921997070312,206.34326171875
2020-12-08,121.33291625976562,90.13556671142578,207.99948120117188
2020-12-09,118.79660034179688,88.47002410888672,203.94558715820312
2020-12-10,120.22086334228516,87.96195983886719,202.7130889892578
2020-12-11,119.41118621826172,88.31775665283203,205.35145568847656
2020-12-14,118.79660034179688,87.19610595703125,206.25660705566406
2020-12-15,124.74718475341797,87.63501739501953,206.189208984375
2020-12-16,124.67889404296875,87.44144439697266,211.14820861816406
2020-12-17,125.54708862304688,86.61141204833984,211.2830047607422
2020-12-18,123.55706024169922,85.90030670166016,210.48382568359375
2020-12-21,125.08860778808594,86.31532287597656,214.33546447753906
2020-12-22,128.64918518066406,85.60173797607422,215.63540649414062
2020-12-23,127.75172424316406,86.00033569335938,212.82369995117188
2020-12-24,128.73696899414062,86.29541778564453,214.4895477294922
2020-12-28,133.3413543701172,88.27594757080078,216.61761474609375
2020-12-29,131.56593322753906,87.46981048583984,215.83758544921875
2020-12-30,130.44412231445312,86.39942932128906,213.45924377441406
2020-12-31,129.4393310546875,87.21503448486328,214.17178344726562
2021-01-04,126.23970794677734,85.89584350585938,209.6171875
2021-01-05,127.80048370361328,86.5885238647461,209.81939697265625
2021-01-06,123.49853515625,85.73410034179688,204.37890625
2021-01-07,127.71267700195312,88.29486846923828,210.19493103027344
2021-01-08,128.81500244140625,89.46377563476562,211.4756317138672
2021-01-11,125.82020568847656,87.39665985107422,209.4246368408203
2021-01-12,125.64464569091797,86.45814514160156,206.9595489501953
2021-01-13,127.68344116210938,86.94681549072266,208.3172607421875
2021-01-14,125.751953125,86.13420104980469,205.120361328125
2021-01-15,124.02529907226562,85.96997833251953,204.76406860351562
2021-01-19,124.69839477539062,88.7989501953125,208.41355895996094
2021-01-20,128.7954864501953,93.55621337890625,216.0205841064453
2021-01-21,133.51693725585938,93.75923919677734,216.62718200683594
2021-01-22,135.6630401611328,94.17772674560547,217.5708770751953
2021-01-25,139.41873168945312,94.26332092285156,221.01809692382812
2021-01-26,139.65283203125,94.9435806274414,223.7142791748047
2021-01-27,138.5797882080078,90.51425170898438,224.2631072998047
2021-01-28,133.7315216064453,92.21910858154297,230.06951904296875
2021-01-29,128.72720336914062,90.93324279785156,223.35801696777344
2021-02-01,130.8538055419922,94.20313262939453,230.76280212402344
2021-02-02,131.68299865722656,95.49942779541016,230.62802124023438
2021-02-03,130.65870666503906,102.45417785644531,233.98858642578125
2021-02-04,134.02418518066406,102.19291687011719,233.0353240966797
2021-02-05,133.60897827148438,103.94454956054688,233.21826171875
2021-02-08,133.75552368164062,103.73006439208984,233.47824096679688
2021-02-09,132.87623596191406,103.27574157714844,234.73001098632812
2021-02-10,132.2705535888672,103.82760620117188,233.81524658203125
2021-02-11,132.01654052734375,103.94055938720703,235.42330932617188
2021-02-12,132.2510223388672,104.25306701660156,235.90476989746094
2021-02-16,130.12124633789062,105.03285217285156,234.6626434326172
2021-02-17,127.82537841796875,105.42695617675781,235.68565368652344
2021-02-18,126.7214126586914,104.78951263427734,235.28997802734375
2021-02-19,126.87771606445312,103.94355010986328,232.56825256347656
2021-02-22,123.0969009399414,102.22427368164062,226.33349609375
2021-02-23,122.96012878417969,102.51587677001953,225.13673400878906
2021-02-24,122.46186065673828,103.69474029541016,226.37213134765625
2021-02-25,118.20233154296875,100.31788635253906,221.0059814453125
2021-02-26,118.46611022949219,100.61446380615234,224.27777099609375
2021-03-01,124.84566497802734,102.99060821533203,228.6788330078125
2021-03-02,122.23717498779297,102.73284149169922,225.71583557128906
2021-03-03,119.24768829345703,100.09196472167969,219.62582397460938
2021-03-04,117.36214447021484,101.21260070800781,218.8247833251953
2021-03-05,118.62242889404297,104.35458374023438,223.52499389648438
2021-03-08,113.67900848388672,99.89739227294922,219.46177673339844
2021-03-09,118.3000259399414,101.5325698852539,225.62893676757812
2021-03-10,117.21560668945312,101.32506561279297,224.31639099121094
2021-03-11,119.14997100830078,104.52725982666016,228.8621826171875
2021-03-12,118.24142456054688,102.01229095458984,227.5302734375
2021-03-15,121.13322448730469,102.23322296142578,226.62307739257812
2021-03-16,122.67678833007812,103.69873046875,229.42196655273438
2021-03-17,121.88546752929688,103.6156234741211,228.7752685546875
2021-03-18,117.75292205810547,100.58610534667969,222.6756591796875
2021-03-19,117.22535705566406,100.86577606201172,222.31857299804688
2021-03-22,120.54703521728516,101.05138397216797,227.76193237304688
2021-03-23,119.71662902832031,101.58084869384766,229.2965087890625
2021-03-24,117.32306671142578,101.1429443359375,227.25039672851562
2021-03-25,117.8115463256836,101.13945770263672,224.2391815185547
2021-03-26,118.41724395751953,100.75479888916016,228.23483276367188
2021-03-29,118.59310913085938,101.80278015136719,227.03807067871094
2021-03-30,117.13744354248047,101.83662414550781,223.76625061035156
2021-03-31,119.33560943603516,102.63530731201172,227.54959106445312
2021-04-01,120.166015625,105.9822998046875,233.90016174316406
2021-04-05,122.99920654296875,110.42008972167969,240.38587951660156
2021-04-06,123.30208587646484,109.93738555908203,239.2180633544922
2021-04-07,124.95311737060547,111.41881561279297,241.18692016601562
2021-04-08,127.35643768310547,111.98609924316406,244.4201202392578
2021-04-09,129.93563842773438,112.9932861328125,246.92947387695312
2021-04-12,128.21615600585938,111.69698333740234,246.9873809814453
2021-04-13,131.33265686035156,112.18514251708984,249.47743225097656
2021-04-14,128.98794555664062,111.56212615966797,246.67852783203125
2021-04-15,131.40106201171875,113.71881866455078,250.4521942138672
2021-04-16,131.06890869140625,113.59440612792969,251.6489715576172
2021-04-19,131.73321533203125,113.94324493408203,249.71871948242188
2021-04-20,130.0430908203125,113.40829467773438,249.2554473876953
2021-04-21,130.42410278320312,113.37545776367188,251.4945526123047
2021-04-22,128.9000244140625,112.09010314941406,248.20346069335938
2021-04-23,131.2251739501953,114.44932556152344,252.04469299316406
2021-04-26,131.6160125732422,114.94694519042969,252.43069458007812
2021-04-27,131.2935791015625,114.00395965576172,252.8361053466797
2021-04-28,130.5022735595703,117.39076232910156,245.6844482421875
2021-04-29,130.40455627441406,119.06873321533203,243.7059326171875
2021-04-30,128.4311065673828,117.11508178710938,243.38742065429688
2021-05-03,129.48619079589844,116.5965576171875,243.07861328125
2021-05-04,124.90426635742188,114.79267883300781,239.15048217773438
2021-05-05,125.14851379394531,115.18779754638672,237.87649536132812
2021-05-06,126.750732421875,116.3114242553711,241.02284240722656
2021-05-07,127.42599487304688,117.03694915771484,243.6576690673828
2021-05-10,124.13780975341797,114.04227447509766,238.56175231933594
2021-05-11,123.21792602539062,112.96292877197266,237.64486694335938
2021-05-12,120.14505004882812,109.4890365600586,230.66696166992188
2021-05-13,122.29801940917969,110.92169189453125,234.55645751953125
2021-05-14,124.7249984741211,113.37694549560547,239.4979705810547
2021-05-17,123.57022857666016,113.90144348144531,236.63150024414062
2021-05-18,122.18058776855469,112.58523559570312,234.60472106933594
2021-05-19,122.02399444580078,113.03458404541016,235.18515014648438
2021-05-20,124.58795928955078,114.79866027832031,238.43544006347656
2021-05-21,122.7481689453125,114.16069793701172,237.168212890625
2021-05-24,124.38246154785156,117.49028015136719,242.59512329101562
2021-05-25,124.18675994873047,117.58135986328125,243.5044403076172
2021-05-26,124.13780975341797,118.44920349121094,243.281982421875
2021-05-27,122.60137939453125,117.57189178466797,241.17312622070312
2021-05-28,121.94569396972656,117.28178405761719,241.531005859375
2021-06-01,121.62275695800781,118.49249267578125,239.32542419433594
2021-06-02,122.38607788085938,117.96552276611328,239.22872924804688
2021-06-03,120.8985824584961,116.82048034667969,237.69061279296875
2021-06-04,123.19835662841797,119.10903930664062,242.60479736328125
2021-06-07,123.20813751220703,119.54347229003906,245.5261993408203
2021-06-08,124.0301742553711,119.35138702392578,244.3267364501953
2021-06-09,124.41182708740234,119.82412719726562,245.3134307861328
2021-06-10,123.41363525390625,121.17716217041016,248.84432983398438
2021-06-11,124.62712097167969,120.93183135986328,249.4730987548828
2021-06-14,127.690185546875,121.86288452148438,251.40785217285156
2021-06-15,126.8681640625,120.84175872802734,249.92774963378906
2021-06-16,127.36725616455078,120.19783782958984,248.97975158691406
2021-06-17,128.97219848632812,121.16422271728516,252.38482666015625
2021-06-18,127.6706314086914,119.53948211669922,250.96279907226562
2021-06-21,129.47128295898438,121.23289489746094,254.05838012695312
2021-06-22,131.11537170410156,121.74842071533203,256.8443908691406
2021-06-23,130.84133911132812,121.54588317871094,256.6121520996094
2021-06-24,130.55755615234375,121.91712188720703,257.9858703613281
2021-06-25,130.26394653320312,121.92557525634766,256.3703918457031
2021-06-28,131.89825439453125,121.95294952392578,259.9495849609375
2021-06-29,133.41513061523438,121.69070434570312,262.54217529296875
2021-06-30,134.0316619873047,121.50857543945312,262.0584716796875
2021-07-01,134.33502197265625,121.86188507080078,262.7355651855469
2021-07-02,136.96751403808594,124.6614990234375,268.5882263183594
2021-07-06,138.9834747314453,125.58956909179688,268.59783935546875
2021-07-07,141.4789581298828,125.87220764160156,270.7937316894531
2021-07-08,140.17738342285156,124.44901275634766,268.3656311035156
2021-07-09,142.0074005126953,124.9212646484375,268.8686828613281
2021-07-12,141.41043090820312,126.37133026123047,268.2689514160156
2021-07-13,142.52601623535156,126.73558807373047,271.80950927734375
2021-07-14,145.96102905273438,127.62682342529297,273.2895202636719
2021-07-15,145.3053436279297,126.40068054199219,271.8578186035156
2021-07-16,143.26002502441406,126.36585235595703,271.58697509765625
2021-07-19,139.40426635742188,123.98523712158203,267.96905517578125
2021-07-20,143.02516174316406,125.60897064208984,270.2036437988281
2021-07-21,142.2911834716797,126.94210052490234,272.2157897949219
2021-07-22,143.6612548828125,127.81044006347656,276.8010559082031
2021-07-23,145.3836212158203,132.382080078125,280.2158203125
2021-07-26,145.80447387695312,133.39724731445312,279.6160888671875
2021-07-27,143.6319122314453,131.2723846435547,277.1880187988281
2021-07-28,141.8801727294922,135.44642639160156,276.87847900390625
2021-07-29,142.52601623535156,135.13145446777344,277.1492919921875
2021-07-30,142.74136352539062,134.08544921875,275.61114501953125
2021-08-02,142.40863037109375,134.21286010742188,275.5241394042969
2021-08-03,144.2093048095703,134.98464965820312,277.7491149902344
2021-08-04,143.80807495117188,134.4825439453125,277.15899658203125
2021-08-05,143.91571044921875,135.60317993164062,280.07080078125
2021-08-06,143.22962951660156,135.09263610839844,280.0126953125
2021-08-09,143.18063354492188,136.26153564453125,278.91961669921875
2021-08-10,142.70040893554688,136.1560516357422,277.0912780761719
2021-08-11,142.95521545410156,135.6305694580078,277.5846252441406
2021-08-12,145.9248809814453,136.5412139892578,280.351318359375
2021-08-13,146.13070678710938,137.07215881347656,283.2921142578125
2021-08-16,148.11044311523438,137.65138244628906,284.9849853515625
2021-08-17,147.19898986816406,136.01124572753906,283.5145263671875
2021-08-18,143.44525146484375,134.80450439453125,281.7796630859375
2021-08-19,143.7785186767578,135.03440856933594,287.6336975097656
2021-08-20,145.23880004882812,136.7755889892578,294.99005126953125
2021-08-23,146.7285614013672,139.3751678466797,295.2711181640625
2021-08-24,146.64036560058594,140.58935546875,293.3035888671875
2021-08-25,145.4054412841797,141.4029541015625,292.71246337890625
2021-08-26,144.60177612304688,140.7675018310547,289.8822937011719
2021-08-27,145.6407012939453,143.3188018798828,290.49285888671875
2021-08-30,150.07061767578125,143.9025115966797,294.2438049316406
2021-08-31,148.80636596679688,144.00900268554688,292.58642578125
2021-09-01,149.47279357910156,144.5245361328125,292.53790283203125
2021-09-02,150.59007263183594,142.605224609375,291.87884521484375
2021-09-03,151.22715759277344,143.05557250976562,291.8692321777344
2021-09-07,153.56954956054688,143.59397888183594,290.9387512207031
2021-09-08,152.02101135253906,143.0072784423828,290.9678039550781
2021-09-09,151.00173950195312,142.85800170898438,288.0989074707031
2021-09-10,146.00326538085938,140.2056884765625,286.60638427734375
2021-09-13,146.57174682617188,141.65525817871094,287.8469543457031
2021-09-14,145.1702117919922,141.86624145507812,290.5606994628906
2021-09-15,146.0621337890625,143.74227905273438,295.4359130859375
2021-09-16,145.8268585205078,142.92666625976562,295.8236083984375
2021-09-17,143.15126037597656,140.1300506591797,290.63824462890625
2021-09-20,140.09339904785156,138.05943298339844,285.2397766113281
2021-09-21,140.57362365722656,138.3714599609375,285.7243957519531
2021-09-22,142.94541931152344,139.61599731445312,289.3879699707031
2021-09-23,143.90591430664062,140.54408264160156,290.3378601074219
2021-09-24,143.9940948486328,141.53831481933594,290.13427734375
2021-09-27,142.4749755859375,140.40074157714844,285.1136779785156
2021-09-28,139.08387756347656,135.18370056152344,274.7916564941406
2021-09-29,139.98558044433594,133.71421813964844,275.25677490234375
2021-09-30,138.6820526123047,133.03993225097656,273.240966796875
2021-10-01,139.8091583251953,135.89329528808594,280.1997985839844
2021-10-04,136.3690643310547,133.0235137939453,274.3943176269531
2021-10-05,138.29983520507812,135.37576293945312,279.8703308105469
2021-10-06,139.17210388183594,136.91043090820312,284.0863342285156
2021-10-07,140.43641662597656,138.5625457763672,285.7727966308594
2021-10-08,140.05418395996094,139.12039184570312,285.7727966308594
2021-10-11,139.96595764160156,138.25302124023438,285.17193603515625
2021-10-12,138.6918487548828,135.79974365234375,283.86346435546875
2021-10-13,138.10382080078125,136.9273681640625,287.1878967285156
2021-10-14,140.8970489501953,140.4793701171875,293.42962646484375
2021-10-15,141.95556640625,140.69534301757812,294.84466552734375
